Name,Stars,Review
Mark Nader,1,انا يوميها طلبت الاوردر الي بعد ٣ ساعات مجلد، يعني هو مش فاضل حاجة تانية ممكن تبقي غلط بالنسبة لبرنامج دليفري. هو الميزة المفروض انكو بتقدمو الاكل بسرعة بحالة كويسة دي شغلتكو، يعني هو كان فاضل ميجيش بس و تبقي خلاص كدا تقفلو و تفتحو محل كتاكيت مثلا
Adel Salem,1,طلبت سندوتش لارج واللي وصل سمول
HB Labs,5,ممتاز
Heba,2,الطلب من غير صوصات
jana aly,1,The chicken was not good AT ALL
Malak Tarek,1,الساندوتش ناشف جدًا تقريبًا اللي عمله نسى الصوص و ده مخلي التجربة سيئة جدًا 🤢 مختلف تمامًا عن كل مرة طلبته فيها
Mahmoud M. Nour Eldin,1,الاوردر غلط
عبير سمساعه,1,سلوك سيء جدا ويصرخ على الزبون
Lamis Samer,2,الفراخ في الساندويتش قليله اوي اوي شبه مش موجودة
Moe,1,الساندوتشات فاضيه محشي بطاطس و مخلل
Ziad Sadka,3,It was too cold
Boussaina Mayssara,3,I got different item
Mohamed saeed,2,I did not receive the drink with my order
Nada,1,الاكل بارد و فيه استهتار
Mohamed Ibrahim,1,The chicken is cold
Yasmin Mohamed,2,الاوردر ناقص علبه صوص ثوميه، و الشاورمه منغير شيدر!!!
maged,1,الفراخ ناشفه جدا ،
أبو أسامه الحارثي,3,الطلب وصل بارد
Majed HoSny,5,الافضل والانظف
Ahmed Essam,1,Not hot and not good iam very angry from that order
Tassnem Sameh,1,كان سئ للغايه والعيش بايت ومش محطوط في توستر زي الاعلان
Aya Hirano,2,Cole slaw was spoiled
Nadim,1,البطاطس عمرها ما كانت بالمنظر اللى هى فيه دى شربة زيت و مش مستوية وًحاجة تقلب البطن
Mohamed Lawlaby,5,Good
مريم الكندري,1,تاخر اويييي ساعتنين
Hanin Abouelyazeed,3,brought me big fresh not big cola!
Ziad Sadka,2,Wasn’t good at all
Baher Makram,1,الكفته غير سويه
Baher Makram,1,الارز بارد
Alaa Hamdy,1,الاوردر جه من غير عصير
Radwa Hamdy Mohamed,1,جوه السندوتش حتة بلاستيك. رمينا السندوتش للاسف😡
raghad,2,The bread is dry!! And chicken is tasteless
abdull rahman,5,The food tasted amazing Eating from it every-time im in alexandria 🫡
Mohamed Moustafa,1,تخيل ان دي ب١٦ ج .. عينة حرفيا مش عارف منزلنها في المنيو لية .. لا وجايبلي شوكة كبيرة بلاستيك انا اصلا لو استعملتها هتخلص في تاني شوكة !
Dina Ebrahim,3,طلبت ساندوتش شاورما كبير جالي ف عيش شامي عادي وغالي جدا على الجوده ال جتلي
Salma Hamada,1,تغليف سئ والحاجه جاية مفعصه ف بعض والساندويتش مفهوش اي صوص
Nancy Alaa,3,One sandwich opened
Cherouk,2,"The portions are not as big as they were before But for the driver, i give him 5 stars because of his professional attitude & appearance"
Yousef Abdulrazek Samir,1,العيش مفرول و الفراخ فيها دهن كتير و بتشد
Farah,4,wrong order
Mohamed Elsoucy,5,not friendly.. very bad manner
Salwa Hashem,5,شكرا
Nourhan Samy,1,الاكل وحش جدا
farouk salama,5,البوريك كان مقرمش جامد و ارجو المرة الجاية يكون كويس
Eman,1,بارد وطلبت عدم اضافة التومية قاموا حطوها برضه،، تجربة سيئة
Nehal Fawzy,2,the spicy garlic sauce was rotten
Merna,1,"Arrived unwrapped and cold, didn’t taste good as every time i order it"
Mohemed Elmoghazy,3,بجد الطعم مش عجبني
Yehia ElSherif,5,الكباب دجاج تحفه والتوكستوك شاورما فراخ حلو اوى
Riham Saad,3,B
Mohamed Saber,3,يجب ان تكون علبة الفتة مغلفة والكمية قليلة
afaf elsayad,3,حشو الشاورما قليييييل جداااا - لكن الطماطم والبصل والصوص كتييييير - وعشان الامانه ( الطعم جميييل )
Hager,1,اسلوبة زفت واشتكىت للدعم
Eslam Galal,3,الشاورما كانت باردة🙁
Amane Store,3,الصلصة طعمها غريب غير اللي موجوده في فرع جليم
No Ra,4,بس اتخرو اوي في تحضير الساندويتشات
Nadine Okda,1,I got the wrong order twice
Rowan,3,Sandwich arrived open and fries all over the bag and driver came late
Noha Hani,5,Ok
Manar Dowdar,1,انا دفعت ثمن الرز و الاوردت جه من غيره و عيزه اعمل شكوي لو سمحتم حالا
Nada,1,الاوردر جيه غلط بجد حاجه مستفزه جدا كنت بحب المطعم مش هطلب منه تاني بجد طالما الكواليتي مش هتبقي نفس الحاجه
Noor Elbadry,3,The food was cold
Youssef,1,I didn’t receive the order lol
Rawan A. Abdullah,4,بارد ووحش
Ahmed Fathy,1,الاكل وحش و كمية قليلة و مجاش زي ما طلبناه بجج فلوس علي الارض
Aya Hirano,2,Always late
Abdelrahman Mohamed,1,متأخر جدا وكلمت خدمة العملاء كذا مرة
Samm Sam,3,طلب من غير بعض المكونات جه فيه المكونات اللى مش عايزها
Razane,4,Portions is soo small comparing to price
Dalia,1,الكول سلو جت حمضانه بايظه
Mohammed Shawky,1,وصل اوردر غير اللى طلبته و منتظر المطعم يتواصل معايا
Andrew Magdy,3,over price
Abear Alaa,2,missing combo
Einass Mansour,5,Nice
Douban Jr,1,الساندوتش المفروض وزنه ٤٨٠ جرام ، انا جالي السندوتش شبه فاضي
Ahmed Tharwat,4,fries was cold
Nancy Alaa,3,One sandwich opened
Cherouk,2,"The portions are not as big as they were before But for the driver, i give him 5 stars because of his professional attitude & appearance"
Yousef Abdulrazek Samir,1,العيش مفرول و الفراخ فيها دهن كتير و بتشد
Farah,4,wrong order
Mohamed Elsoucy,5,not friendly.. very bad manner
Salwa Hashem,5,شكرا
Nourhan Samy,1,الاكل وحش جدا
farouk salama,5,البوريك كان مقرمش جامد و ارجو المرة الجاية يكون كويس
Eman,1,بارد وطلبت عدم اضافة التومية قاموا حطوها برضه،، تجربة سيئة
Nehal Fawzy,2,the spicy garlic sauce was rotten
Merna,1,"Arrived unwrapped and cold, didn’t taste good as every time i order it"
Mohemed Elmoghazy,3,بجد الطعم مش عجبني
Yehia ElSherif,5,الكباب دجاج تحفه والتوكستوك شاورما فراخ حلو اوى
Riham Saad,3,B
Mohamed Saber,3,يجب ان تكون علبة الفتة مغلفة والكمية قليلة
afaf elsayad,3,حشو الشاورما قليييييل جداااا - لكن الطماطم والبصل والصوص كتييييير - وعشان الامانه ( الطعم جميييل )
Hager,1,اسلوبة زفت واشتكىت للدعم
Eslam Galal,3,الشاورما كانت باردة🙁
Amane Store,3,الصلصة طعمها غريب غير اللي موجوده في فرع جليم
No Ra,4,بس اتخرو اوي في تحضير الساندويتشات
maged,1,الفراخ ناشفه جدا ،
أبو أسامه الحارثي,3,الطلب وصل بارد
Majed HoSny,5,الافضل والانظف
Ahmed Essam,1,Not hot and not good iam very angry from that order
Tassnem Sameh,1,كان سئ للغايه والعيش بايت ومش محطوط في توستر زي الاعلان
Aya Hirano,2,Cole slaw was spoiled
Nadim,1,البطاطس عمرها ما كانت بالمنظر اللى هى فيه دى شربة زيت و مش مستوية وًحاجة تقلب البطن
Mohamed Lawlaby,5,Good
مريم الكندري,1,تاخر اويييي ساعتنين
Hanin Abouelyazeed,3,brought me big fresh not big cola!
Ziad Sadka,2,Wasn’t good at all
Baher Makram,1,الكفته غير سويه
Baher Makram,1,الارز بارد
Alaa Hamdy,1,الاوردر جه من غير عصير
Radwa Hamdy Mohamed,1,جوه السندوتش حتة بلاستيك. رمينا السندوتش للاسف😡
raghad,2,The bread is dry!! And chicken is tasteless
abdull rahman,5,The food tasted amazing Eating from it every-time im in alexandria 🫡
Mohamed Moustafa,1,تخيل ان دي ب١٦ ج .. عينة حرفيا مش عارف منزلنها في المنيو لية .. لا وجايبلي شوكة كبيرة بلاستيك انا اصلا لو استعملتها هتخلص في تاني شوكة !
Dina Ebrahim,3,طلبت ساندوتش شاورما كبير جالي ف عيش شامي عادي وغالي جدا على الجوده ال جتلي
Salma Hamada,1,تغليف سئ والحاجه جاية مفعصه ف بعض والساندويتش مفهوش اي صوص
Nancy Alaa,3,One sandwich opened
Cherouk,2,"The portions are not as big as they were before But for the driver, i give him 5 stars because of his professional attitude & appearance"
Yousef Abdulrazek Samir,1,العيش مفرول و الفراخ فيها دهن كتير و بتشد
Farah,4,wrong order
Mohamed Elsoucy,5,not friendly.. very bad manner
Salwa Hashem,5,شكرا
Nourhan Samy,1,الاكل وحش جدا
farouk salama,5,البوريك كان مقرمش جامد و ارجو المرة الجاية يكون كويس
Eman,1,بارد وطلبت عدم اضافة التومية قاموا حطوها برضه،، تجربة سيئة
Nehal Fawzy,2,the spicy garlic sauce was rotten
Merna,1,"Arrived unwrapped and cold, didn’t taste good as every time i order it"
Mohemed Elmoghazy,3,بجد الطعم مش عجبني
Yehia ElSherif,5,الكباب دجاج تحفه والتوكستوك شاورما فراخ حلو اوى
Riham Saad,3,B
Mohamed Saber,3,يجب ان تكون علبة الفتة مغلفة والكمية قليلة
afaf elsayad,3,حشو الشاورما قليييييل جداااا - لكن الطماطم والبصل والصوص كتييييير - وعشان الامانه ( الطعم جميييل )
Hager,1,اسلوبة زفت واشتكىت للدعم
Eslam Galal,3,الشاورما كانت باردة🙁
Amane Store,3,الصلصة طعمها غريب غير اللي موجوده في فرع جليم
No Ra,4,بس اتخرو اوي في تحضير الساندويتشات
maged,1,الفراخ ناشفه جدا ،
أبو أسامه الحارثي,3,الطلب وصل بارد
Majed HoSny,5,الافضل والانظف
Ahmed Essam,1,Not hot and not good iam very angry from that order
Tassnem Sameh,1,كان سئ للغايه والعيش بايت ومش محطوط في توستر زي الاعلان
Aya Hirano,2,Cole slaw was spoiled
Nadim,1,البطاطس عمرها ما كانت بالمنظر اللى هى فيه دى شربة زيت و مش مستوية وًحاجة تقلب البطن
Mohamed Lawlaby,5,Good
مريم الكندري,1,تاخر اويييي ساعتنين
Hanin Abouelyazeed,3,brought me big fresh not big cola!
Ziad Sadka,2,Wasn’t good at all
Baher Makram,1,الكفته غير سويه
Baher Makram,1,الارز بارد
Alaa Hamdy,1,الاوردر جه من غير عصير
Radwa Hamdy Mohamed,1,جوه السندوتش حتة بلاستيك. رمينا السندوتش للاسف😡
raghad,2,The bread is dry!! And chicken is tasteless
abdull rahman,5,The food tasted amazing Eating from it every-time im in alexandria 🫡
Mohamed Moustafa,1,تخيل ان دي ب١٦ ج .. عينة حرفيا مش عارف منزلنها في المنيو لية .. لا وجايبلي شوكة كبيرة بلاستيك انا اصلا لو استعملتها هتخلص في تاني شوكة !
Dina Ebrahim,3,طلبت ساندوتش شاورما كبير جالي ف عيش شامي عادي وغالي جدا على الجوده ال جتلي
Salma Hamada,1,تغليف سئ والحاجه جاية مفعصه ف بعض والساندويتش مفهوش اي صوص
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Nancy Alaa,3,One sandwich opened
Cherouk,2,"The portions are not as big as they were before But for the driver, i give him 5 stars because of his professional attitude & appearance"
Yousef Abdulrazek Samir,1,العيش مفرول و الفراخ فيها دهن كتير و بتشد
Farah,4,wrong order
Mohamed Elsoucy,5,not friendly.. very bad manner
Salwa Hashem,5,شكرا
Nourhan Samy,1,الاكل وحش جدا
farouk salama,5,البوريك كان مقرمش جامد و ارجو المرة الجاية يكون كويس
Eman,1,بارد وطلبت عدم اضافة التومية قاموا حطوها برضه،، تجربة سيئة
Nehal Fawzy,2,the spicy garlic sauce was rotten
Merna,1,"Arrived unwrapped and cold, didn’t taste good as every time i order it"
Mohemed Elmoghazy,3,بجد الطعم مش عجبني
Yehia ElSherif,5,الكباب دجاج تحفه والتوكستوك شاورما فراخ حلو اوى
Riham Saad,3,B
Mohamed Saber,3,يجب ان تكون علبة الفتة مغلفة والكمية قليلة
afaf elsayad,3,حشو الشاورما قليييييل جداااا - لكن الطماطم والبصل والصوص كتييييير - وعشان الامانه ( الطعم جميييل )
Hager,1,اسلوبة زفت واشتكىت للدعم
Eslam Galal,3,الشاورما كانت باردة🙁
Amane Store,3,الصلصة طعمها غريب غير اللي موجوده في فرع جليم
No Ra,4,بس اتخرو اوي في تحضير الساندويتشات
زياد خليفه,1,الطيار اخد ١٠ جنيه تيبس من غير ما يستأذني بلطجه يعني
Ahmed Kesho,2,الساندوتش صغير جداااا وغالي
Ahmed,5,Great. You can add option for tips in the online orders
Ahmed,1,"Very early delivery, before Iftar with 60 min , tasted cold & so bad ..."
Mark Nader,1,انا يوميها طلبت الاوردر الي بعد ٣ ساعات مجلد، يعني هو مش فاضل حاجة تانية ممكن تبقي غلط بالنسبة لبرنامج دليفري. هو الميزة المفروض انكو بتقدمو الاكل بسرعة بحالة كويسة دي شغلتكو، يعني هو كان فاضل ميجيش بس و تبقي خلاص كدا تقفلو و تفتحو محل كتاكيت مثلا
Adel Salem,1,طلبت سندوتش لارج واللي وصل سمول
HB Labs,5,ممتاز
Heba,2,الطلب من غير صوصات
jana aly,1,The chicken was not good AT ALL
Malak Tarek,1,الساندوتش ناشف جدًا تقريبًا اللي عمله نسى الصوص و ده مخلي التجربة سيئة جدًا 🤢 مختلف تمامًا عن كل مرة طلبته فيها
Mahmoud M. Nour Eldin,1,الاوردر غلط
عبير سمساعه,1,سلوك سيء جدا ويصرخ على الزبون
Lamis Samer,2,الفراخ في الساندويتش قليله اوي اوي شبه مش موجودة
Moe,1,الساندوتشات فاضيه محشي بطاطس و مخلل
Ziad Sadka,3,It was too cold
Boussaina Mayssara,3,I got different item
Mohamed saeed,2,I did not receive the drink with my order
Nada,1,الاكل بارد و فيه استهتار
Mohamed Ibrahim,1,The chicken is cold
Yasmin Mohamed,2,الاوردر ناقص علبه صوص ثوميه، و الشاورمه منغير شيدر!!!
Nancy Alaa,3,One sandwich opened
Cherouk,2,"The portions are not as big as they were before But for the driver, i give him 5 stars because of his professional attitude & appearance"
Yousef Abdulrazek Samir,1,العيش مفرول و الفراخ فيها دهن كتير و بتشد
Farah,4,wrong order
Mohamed Elsoucy,5,not friendly.. very bad manner
Salwa Hashem,5,شكرا
Nourhan Samy,1,الاكل وحش جدا
farouk salama,5,البوريك كان مقرمش جامد و ارجو المرة الجاية يكون كويس
Eman,1,بارد وطلبت عدم اضافة التومية قاموا حطوها برضه،، تجربة سيئة
Nehal Fawzy,2,the spicy garlic sauce was rotten
Merna,1,"Arrived unwrapped and cold, didn’t taste good as every time i order it"
Mohemed Elmoghazy,3,بجد الطعم مش عجبني
Yehia ElSherif,5,الكباب دجاج تحفه والتوكستوك شاورما فراخ حلو اوى
Riham Saad,3,B
Mohamed Saber,3,يجب ان تكون علبة الفتة مغلفة والكمية قليلة
afaf elsayad,3,حشو الشاورما قليييييل جداااا - لكن الطماطم والبصل والصوص كتييييير - وعشان الامانه ( الطعم جميييل )
Hager,1,اسلوبة زفت واشتكىت للدعم
Eslam Galal,3,الشاورما كانت باردة🙁
Amane Store,3,الصلصة طعمها غريب غير اللي موجوده في فرع جليم
No Ra,4,بس اتخرو اوي في تحضير الساندويتشات
maged,1,الفراخ ناشفه جدا ،
أبو أسامه الحارثي,3,الطلب وصل بارد
Majed HoSny,5,الافضل والانظف
Ahmed Essam,1,Not hot and not good iam very angry from that order
Tassnem Sameh,1,كان سئ للغايه والعيش بايت ومش محطوط في توستر زي الاعلان
Aya Hirano,2,Cole slaw was spoiled
Nadim,1,البطاطس عمرها ما كانت بالمنظر اللى هى فيه دى شربة زيت و مش مستوية وًحاجة تقلب البطن
Mohamed Lawlaby,5,Good
مريم الكندري,1,تاخر اويييي ساعتنين
Hanin Abouelyazeed,3,brought me big fresh not big cola!
Ziad Sadka,2,Wasn’t good at all
Baher Makram,1,الكفته غير سويه
Baher Makram,1,الارز بارد
Alaa Hamdy,1,الاوردر جه من غير عصير
Radwa Hamdy Mohamed,1,جوه السندوتش حتة بلاستيك. رمينا السندوتش للاسف😡
raghad,2,The bread is dry!! And chicken is tasteless
abdull rahman,5,The food tasted amazing Eating from it every-time im in alexandria 🫡
Mohamed Moustafa,1,تخيل ان دي ب١٦ ج .. عينة حرفيا مش عارف منزلنها في المنيو لية .. لا وجايبلي شوكة كبيرة بلاستيك انا اصلا لو استعملتها هتخلص في تاني شوكة !
Dina Ebrahim,3,طلبت ساندوتش شاورما كبير جالي ف عيش شامي عادي وغالي جدا على الجوده ال جتلي
Salma Hamada,1,تغليف سئ والحاجه جاية مفعصه ف بعض والساندويتش مفهوش اي صوص
زياد خليفه,1,الطيار اخد ١٠ جنيه تيبس من غير ما يستأذني بلطجه يعني
Ahmed Kesho,2,الساندوتش صغير جداااا وغالي
Ahmed,5,Great. You can add option for tips in the online orders
Ahmed,1,"Very early delivery, before Iftar with 60 min , tasted cold & so bad ..."
Mark Nader,1,انا يوميها طلبت الاوردر الي بعد ٣ ساعات مجلد، يعني هو مش فاضل حاجة تانية ممكن تبقي غلط بالنسبة لبرنامج دليفري. هو الميزة المفروض انكو بتقدمو الاكل بسرعة بحالة كويسة دي شغلتكو، يعني هو كان فاضل ميجيش بس و تبقي خلاص كدا تقفلو و تفتحو محل كتاكيت مثلا
Adel Salem,1,طلبت سندوتش لارج واللي وصل سمول
HB Labs,5,ممتاز
Heba,2,الطلب من غير صوصات
jana aly,1,The chicken was not good AT ALL
Malak Tarek,1,الساندوتش ناشف جدًا تقريبًا اللي عمله نسى الصوص و ده مخلي التجربة سيئة جدًا 🤢 مختلف تمامًا عن كل مرة طلبته فيها
Mahmoud M. Nour Eldin,1,الاوردر غلط
عبير سمساعه,1,سلوك سيء جدا ويصرخ على الزبون
Lamis Samer,2,الفراخ في الساندويتش قليله اوي اوي شبه مش موجودة
Moe,1,الساندوتشات فاضيه محشي بطاطس و مخلل
Ziad Sadka,3,It was too cold
Boussaina Mayssara,3,I got different item
Mohamed saeed,2,I did not receive the drink with my order
Nada,1,الاكل بارد و فيه استهتار
Mohamed Ibrahim,1,The chicken is cold
Yasmin Mohamed,2,الاوردر ناقص علبه صوص ثوميه، و الشاورمه منغير شيدر!!!
Nadine Okda,1,I got the wrong order twice
Rowan,3,Sandwich arrived open and fries all over the bag and driver came late
Noha Hani,5,Ok
Manar Dowdar,1,انا دفعت ثمن الرز و الاوردت جه من غيره و عيزه اعمل شكوي لو سمحتم حالا
Nada,1,الاوردر جيه غلط بجد حاجه مستفزه جدا كنت بحب المطعم مش هطلب منه تاني بجد طالما الكواليتي مش هتبقي نفس الحاجه
Noor Elbadry,3,The food was cold
Youssef,1,I didn’t receive the order lol
Rawan A. Abdullah,4,بارد ووحش
Ahmed Fathy,1,الاكل وحش و كمية قليلة و مجاش زي ما طلبناه بجج فلوس علي الارض
Aya Hirano,2,Always late
Abdelrahman Mohamed,1,متأخر جدا وكلمت خدمة العملاء كذا مرة
Samm Sam,3,طلب من غير بعض المكونات جه فيه المكونات اللى مش عايزها
Razane,4,Portions is soo small comparing to price
Dalia,1,الكول سلو جت حمضانه بايظه
Mohammed Shawky,1,وصل اوردر غير اللى طلبته و منتظر المطعم يتواصل معايا
Andrew Magdy,3,over price
Abear Alaa,2,missing combo
Einass Mansour,5,Nice
Douban Jr,1,الساندوتش المفروض وزنه ٤٨٠ جرام ، انا جالي السندوتش شبه فاضي
Ahmed Tharwat,4,fries was cold
Nadine Okda,1,I got the wrong order twice
Rowan,3,Sandwich arrived open and fries all over the bag and driver came late
Noha Hani,5,Ok
Manar Dowdar,1,انا دفعت ثمن الرز و الاوردت جه من غيره و عيزه اعمل شكوي لو سمحتم حالا
Nada,1,الاوردر جيه غلط بجد حاجه مستفزه جدا كنت بحب المطعم مش هطلب منه تاني بجد طالما الكواليتي مش هتبقي نفس الحاجه
Noor Elbadry,3,The food was cold
Youssef,1,I didn’t receive the order lol
Rawan A. Abdullah,4,بارد ووحش
Ahmed Fathy,1,الاكل وحش و كمية قليلة و مجاش زي ما طلبناه بجج فلوس علي الارض
Aya Hirano,2,Always late
Abdelrahman Mohamed,1,متأخر جدا وكلمت خدمة العملاء كذا مرة
Samm Sam,3,طلب من غير بعض المكونات جه فيه المكونات اللى مش عايزها
Razane,4,Portions is soo small comparing to price
Dalia,1,الكول سلو جت حمضانه بايظه
Mohammed Shawky,1,وصل اوردر غير اللى طلبته و منتظر المطعم يتواصل معايا
Andrew Magdy,3,over price
Abear Alaa,2,missing combo
Einass Mansour,5,Nice
Douban Jr,1,الساندوتش المفروض وزنه ٤٨٠ جرام ، انا جالي السندوتش شبه فاضي
Ahmed Tharwat,4,fries was cold
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Mohamed El-Qadi,5,
Tarek Nasr,5,keep the good work
Osama Taha M.,3,سندوتش الشاورما كان كله عيش والفراخ قليلة جدا بالرغم إنه غالي والفتة غرقانة زيت ... كان زمان بيتحط عليها صوص أحمر جميل لكن دلوقتي الصوص كله زيت
queen,1,الكميات صغيرة جدا وانا طالبة لارچ الحجم اللى واصل ميتقالش عليه ميديم حتى
Reem,5,"fast delivery, and the food was too good as always."
يوسف محمد,1,طيار بارد معندوش دم باديله حساب الاوردر 150 جنيه مش عاجبه بقوله الحساب مظبوط بيقولي انت عايز باقي يعني راح بصلي و ماشي اكن انا شغال عنده
Ans Mohamed,1,وحش جدا و طميه لحمه اقل من معداد و سندوتش اصغر مع اني طلبه كبير و بطاطس مكنتش مستويه كويس
Noha Mohamed,2,الساندوتش فاضي وحرفيا مليان صوص وبطاطس فين الشاورما نفسها !!!!!!
Marina Farid,1,الحجم صغير جدا بشكل مش طبيعي ، انا مش فاهمة الساندوتش ده ازاي لارچ ؟!!! اومال ال small عامل ازاى ؟!
AL HOUT,5,زودو الكمية ياجدعاااان
Amany Seif El-Nasr,1,في صنف ناقص في الاوردر
Ahmed Maher,1,الاوردر اخد ساعتين ونص
waleed Ali,4,كنت طالب سندوتشات و الاوردر جه فته شاورما
Ahmed Nabil,1,اولا الساندوتش فاضي ووج أ كبير منه عيش
Hassan Mercado,1,Fries missing
Omar Adel,1,اسوء طبق عربي لحم بالتاريخ الساندوتش متوزع فيه اللحمة غلط لدرجة ان كان فيه قطعة فيها بصل بس و كمية بصل غريبة و الدريسنج في حتة و اللحم ف حتة الصراحة اسوء تجربة
